longitude,latitude,revision,SO2,H2CO,PM2.5,TEMP,CFCs,NOx,PRES,warning,CO,Pb,O3,PAHs,C2H3NO5,PM10,NH3,CH4
-89.99038,38.58894,1473033600000000000,8.24801,59.43604,7.1917,16.68999,69.30178,7.4566,1192.0606,1.0,7.54857,64.15311,9.8486,8.42274,0.93278,6.25353,9.37457,9.73085
-89.99038,38.58894,1473033600000000000,9.1935,43.77372,12.20567,5.78975,74.03914,8.27585,1059.2484,0.0,9.56214,59.85645,7.07517,9.46233,2.42699,8.46539,8.97331,12.00316
-89.99038,38.58894,1473033600000000000,8.20394,64.28779,7.1869,22.28899,70.64526,7.47648,1192.78461,1.0,10.89886,33.26312,9.30821,8.40053,0.81576,6.02889,8.84093,9.40322
-89.99038,38.58894,1473033600000000000,8.66187,61.65137,9.09942,0.47245,67.18416,8.0051,1175.48744,0.0,6.52161,44.45348,8.03146,7.87197,1.18878,6.73207,7.93309,10.92706
-89.99038,38.58894,1473033600000000000,9.4654,47.87522,7.88302,9.61562,75.27972,8.0633,1184.64431,0.0,10.69117,46.90602,9.46176,9.53435,1.58906,7.72318,8.97274,6.91072
-89.99038,38.58894,1473033600000000000,8.06572,54.95569,9.28403,9.7553,79.56175,9.17596,1083.56785,1.0,10.01467,46.70231,8.55354,8.68027,0.79359,6.06124,7.02185,8.27144
-89.99038,38.58894,1473033600000000000,10.28525,58.00165,7.05832,28.03503,76.25781,10.16629,1083.08618,0.0,8.96194,54.83495,8.73883,9.38663,1.2929,7.37616,8.00633,6.46544
-89.99038,38.58894,1473033600000000000,8.83528,53.71002,9.6514,11.28763,67.92641,8.49085,1158.64415,0.0,7.61984,53.79274,7.67635,7.21489,1.73311,7.99769,7.34805,9.50523
-89.99038,38.58894,1473033600000000000,8.81292,50.34585,6.69486,17.58453,76.19104,8.48859,1199.36118,1.0,9.92724,60.22168,9.10559,8.2879,0.95774,6.29871,9.18827,9.86677
-89.99038,38.58894,1473033600000000000,7.54114,45.68483,9.85537,35.65556,77.78465,9.70615,1154.22071,1.0,7.83627,50.40918,11.24102,7.21711,1.4193,7.3839,7.35168,8.14265
-89.99038,38.58894,1473033600000000000,9.16078,73.8101,9.02661,5.63533,62.9456,8.11173,1166.64501,0.0,10.81159,62.13193,8.34089,6.71593,1.03516,6.84411,8.94719,7.85745
-89.99038,38.58894,1473033600000000000,10.77348,72.52202,8.35313,22.40556,71.86751,8.01149,1089.0478,1.0,6.83334,65.6284,9.01467,7.55574,2.07704,8.29614,7.15451,6.09123
117.55417,34.86472,1473552000000000000,12.42752,48.25143,8.04997,17.98887,54.4351,7.95414,1110.92539,0.0,5.91902,66.50317,5.73321,10.31021,0.95675,5.42498,7.13739,10.26206
117.55417,34.86472,1473552000000000000,8.77112,58.49059,6.83289,17.70988,68.22918,7.72748,1107.94251,1.0,10.16682,29.00085,9.41102,9.7802,0.63141,5.97492,8.9883,9.54196
117.55417,34.86472,1473552000000000000,9.78748,56.46046,4.67365,24.68523,73.54344,9.10771,1064.41227,1.0,9.7194,69.69575,10.18167,6.68871,1.9313,8.08315,9.94194,4.1086
117.55417,34.86472,1473552000000000000,9.13906,35.51292,10.0173,10.7742,64.57127,8.82019,1103.37791,0.0,8.62522,52.70622,6.23689,10.16088,1.06154,6.84975,8.99965,9.40459
117.55417,34.86472,1473552000000000000,8.68004,48.48616,6.04285,29.57268,87.3932,9.32147,1185.7103,1.0,8.74689,53.45339,10.13347,7.6413,1.32712,7.632,7.76653,10.7919
117.55417,34.86472,1473552000000000000,9.34091,43.90239,8.0596,28.99671,78.43874,8.84446,1113.75778,1.0,6.41467,37.04695,9.98896,8.01616,2.64161,8.52117,8.77187,7.47676
117.55417,34.86472,1473552000000000000,10.98347,28.09123,10.95771,4.35138,70.2103,8.33234,1072.68303,0.0,9.20302,49.36035,5.34666,9.17231,1.43017,7.29133,7.54242,10.10096
117.55417,34.86472,1473552000000000000,9.619913855126363,53.10657,10.62442,10.65327,55.14036,8.80229,1081.21176,0.0,10.67589,41.87142,5.90217,9.36321,1.64342,7.47741,8.63798,8.88581
117.55417,34.86472,1473552000000000000,9.26322,28.62236,7.96547,18.61751,75.85934,5.93944,1050.59376,1.0,9.11455,45.03575,7.11535,9.35522,0.72038,6.13137,10.14257,5.69036
117.55417,34.86472,1473552000000000000,8.1374,58.37139,5.22752,16.37926,66.73622,7.72275,1153.77802,1.0,10.27971,44.05273,7.99057,8.51174,0.74352,4.4341,8.62897,6.46574
117.55417,34.86472,1473552000000000000,9.38924,58.84735,9.66147,7.8836,80.56599,7.5017,1110.36254,1.0,4.89367,83.94557,9.3642,8.42597,1.91467,7.79852,8.86042,8.13977
117.55417,34.86472,1473552000000000000,9.6595,31.28847,7.34313,8.96926,75.97959,6.59384,1098.79809,1.0,7.29732,38.25476,9.37824,7.74554,1.10472,7.45898,8.84464,6.64679
117.55417,34.86472,1473552000000000000,10.62386,66.61063,6.57051,0.26071,74.73196,9.30402,1089.36876,1.0,11.81063,75.26188,6.893,7.33741,0.84548,6.16058,8.60398,9.74877
117.55417,34.86472,1473552000000000000,7.19824,34.71451,10.21641,28.55614,66.37583,8.17559,1104.44594,0.0,9.02765,60.69107,5.95483,6.87316,1.4315,6.65624,9.10733,9.3848
117.55417,34.86472,1473552000000000000,9.75341,52.12283,6.09807,20.56235,61.93235,8.22089,1167.98531,1.0,8.37552,27.63916,10.79382,8.21957,0.95736,6.37428,9.25461,9.82235
117.55417,34.86472,1473552000000000000,8.81069,42.76638,8.08173,14.06096,73.40117,7.76023,1189.82289,1.0,7.67802,70.92841,8.66405,8.8817,1.13266,7.29246,10.85326,5.89399
117.55417,34.86472,1473552000000000000,10.60295,50.12060221386306,5.28996,9.69033,70.22421,6.68461,1181.30672,1.0,8.13726,30.14458,10.9551,7.57038,1.84336,8.03681,7.78472,10.84116
117.55417,34.86472,1473552000000000000,10.11903,66.78636,8.67192,8.16287,90.02195,8.35605,1070.77972,1.0,4.63091,45.99914,9.86315,8.46211,1.16906,7.21144,6.84332,8.36883
117.55417,34.86472,1473552000000000000,9.54866,22.12458,7.69063,3.85264,66.21197,9.6318,1189.77246,1.0,5.88755,54.49004,9.75024,8.14347,1.15495,6.80699,6.89588,8.24183
117.55417,34.86472,1473552000000000000,12.20554,63.3641,6.37334,12.35292,73.47218,7.66098,1187.34527,1.0,9.31457,29.84485,11.58139,7.15269,1.82049246830093,9.91502,10.0127,10.14664
8.77155,50.23019,1474243200000000000,8.4996,38.36686,5.60832,13.58784,60.74499,8.32841,1098.37148,1.0,10.28751,37.52669,11.61025,8.28383,1.04552,7.18089,7.19596,6.84033
8.77155,50.23019,1474243200000000000,9.89206,38.82379,7.50142,11.42292,75.18856,7.17642,1139.58466,1.0,11.40195,82.49132,10.35828,8.07968,0.71171,4.93151,6.71337,7.97771
8.77155,50.23019,1474243200000000000,11.48025,35.04742,7.84203,-2.60226,64.84705,8.1233,1086.53705,1.0,7.66736,47.61571,8.50089,8.1882,1.35189,7.89244,7.82523,5.29891
8.77155,50.23019,1474243200000000000,10.73041,77.42741,9.06785,28.83095,77.68072,7.10679,1057.77658,1.0,6.69418,40.68713,7.74138,8.74798,0.74378,6.66432,7.06191,7.66904
8.77155,50.23019,1474243200000000000,10.91014,34.31853,8.7767,25.93395,75.45399,9.14697,1144.19915,0.0,10.80097,32.99072,6.78397,10.18525,1.22095,6.63345,7.99846,7.95065
8.77155,50.23019,1474243200000000000,11.16691,49.37864,8.56191,13.90123,64.6009,8.63699,1140.19892,1.0,13.31294,56.74246,8.71036,9.47974,0.66595,4.311,9.53799,6.82348
8.77155,50.23019,1474243200000000000,8.84135,29.23251,6.76417,9.77688,75.5983,7.76224,1190.48411,1.0,11.31464,44.46829,7.60613,8.00107,1.78996,7.65152,9.06636,10.57222
8.77155,50.23019,1474243200000000000,8.12025,43.20568,8.51439,21.41583,69.81708,7.69843,1190.55909,0.0,11.1055,51.32517,9.91611,9.21228,2.50512,8.5117,8.61531,6.68338
8.77155,50.23019,1474243200000000000,9.07785,57.268,6.91453,8.00615,58.53693,9.52932,1100.83115,1.0,8.00574,59.60084,9.19942,8.65404,1.20553,7.02985,8.06685,6.94183
-61.51889,10.66668,1475107200000000000,8.95105,64.79212,7.96144,12.29365,80.29791,7.28633,1156.30732,1.0,10.76876,69.67759,8.56234,8.67996,0.7007,5.38754,7.84803,8.59867
-61.51889,10.66668,1475107200000000000,8.44015,45.85512,7.02715,16.03451,74.14295,8.80104,1051.11544,1.0,5.09789,29.50836,10.57606,8.50073,0.75622,5.73769,8.47168,9.70549
-61.51889,10.66668,1475107200000000000,9.65871,33.49762,6.93433,1.37288,83.65657,8.60847,1088.74709,1.0,9.35031,62.1055,10.29801,9.88407,1.45693,7.36854,8.37766,9.68602
-61.51889,10.66668,1475107200000000000,9.74857,47.81353,6.52267,26.87238,69.22106,9.96106,1116.80418,1.0,9.07051,46.4963,8.76452,7.28861,1.31345,7.29944,7.54861,5.42595
-61.51889,10.66668,1475107200000000000,11.85121,68.90648,5.78311,9.0866,80.27926,9.53136,1173.82689,1.0,11.53712,30.86156,7.61555,7.84603,1.49448,7.55632,9.78759,10.40344
-61.51889,10.66668,1475107200000000000,8.57001,59.78268,6.298,19.35928,73.48545,7.83629,1133.64183,1.0,6.61399,80.20939,10.54009,7.85337,1.04143,6.59847,7.8017,7.3993
-61.51889,10.66668,1475107200000000000,8.83971,65.11248,8.22211,15.33793,72.34495,7.98241,1079.02779,1.0,10.76891,36.43465,7.28297,7.69102,1.14726,5.98423,7.93738,9.01098
-61.51889,10.66668,1475107200000000000,9.04689,50.1675,10.01077,15.3096,76.2158,7.99691,1186.44973,0.0,7.43877,43.6481,8.02963,8.0115,2.21974,8.34506,8.26006,10.18138
-61.51889,10.66668,1475107200000000000,9.42402,54.41291,6.94829,24.10732,63.84484,8.49971,1086.73538,1.0,9.5962,53.71041,10.01428,7.54138,0.81734,5.30246,8.21023,8.92748
-61.51889,10.66668,1475107200000000000,9.82872,70.4754,5.33617,8.98808,79.29727,8.78264,1060.66512,1.0,9.60955,47.07777,10.87046,10.04296,1.71055,8.02432,8.65538,10.86009
-61.51889,10.66668,1475107200000000000,8.46385,37.9111,9.65218,15.07825,63.69996,6.92103,1184.5779,0.0,7.15932,79.58875,6.67869,8.57314,0.93645,6.97142,8.52152,9.49229
-61.51889,10.66668,1475107200000000000,9.42474,71.9638,8.77965,23.28516,63.27693,9.36076,1070.36992,1.0,9.20526,53.00372,9.42907,8.21963,0.91154,6.15248,9.81817,8.17795
-61.51889,10.66668,1475107200000000000,10.11104,58.40743,6.13042,15.60987,67.35571,9.17832,1137.03375,1.0,8.8798,58.24989,9.5566,8.92529,2.09741,8.1571,10.31677,4.14162
-61.51889,10.66668,1475107200000000000,11.30467,41.9548,8.92513,19.71885,71.38193,8.17122,1052.87374,0.0,4.80283,34.39696,7.24488,7.17115,1.07321,6.40348,8.71871,8.48296
-61.51889,10.66668,1475107200000000000,10.80252,61.69012,5.94618,15.90123,84.7202,9.73233,1143.5911,0.0,10.02837,28.26791,7.58156,9.45399,0.52527,5.7632,6.97693,5.88963
-61.51889,10.66668,1475107200000000000,10.89663,46.46437,7.35985,28.99975,78.65788,8.16484,1170.62805,0.0,11.47265,25.75867,8.28302,6.91554,1.17495,7.08435,8.09302,5.62668
-61.51889,10.66668,1475107200000000000,9.39381,43.85992,7.57603,29.0348,71.32912,8.11953,1152.04672,0.0,10.74435,53.77914,9.47299,9.23168,2.22156,8.21415,8.18344,5.12401
-61.51889,10.66668,1475107200000000000,9.82817,56.7223,9.05905,20.83793,64.77436,8.44555,1151.54537,0.0,11.31636,41.94075,7.91921,8.26323,1.4613,7.15958,7.68891,6.50817
-61.51889,10.66668,1475107200000000000,9.94906,74.05749,7.11535,15.85342,78.58391,7.44266,1142.08509,1.0,7.40235,56.09595,9.91532,7.42251,2.16653,8.46866,7.79586,5.71472
-61.51889,10.66668,1475107200000000000,9.82671,25.53483,6.28462,21.17224,72.86885,9.07213,1134.02934,1.0,7.30867,59.91633,8.9969,6.04876,0.47375,4.99554,7.12969,7.64877
19.27498,50.20528,1475107200000000000,9.76947,45.04615,6.63073,12.09021,64.28556,7.85261,1191.77338,1.0,8.86586,45.16668,9.16902,9.10205,1.76342,8.04946,9.17375,5.11041
19.27498,50.20528,1475107200000000000,10.03855,48.14584,6.8864,5.22396,72.86364,7.27409,1116.08833,1.0,7.73882,61.75965,8.76962,7.48445,0.93416,6.22483,8.56023,6.81083
19.27498,50.20528,1475107200000000000,10.30629,58.33212,7.07077,16.89452,76.08592,7.83295,1147.01853,1.0,7.62252,57.71224,8.80788,7.34774,1.12864,6.57525,9.72835,5.67298
19.27498,50.20528,1475107200000000000,7.96111,51.73772,5.97999,27.23834,64.3128,8.65906,1078.84352,1.0,8.82101,50.67399,9.40624,6.79047,0.9404,7.0906,7.43429,10.96344
19.27498,50.20528,1475107200000000000,10.19932,47.37763,5.74811,19.46023,76.84203,9.79523,1060.70595,0.0,9.6405,50.29147,9.83172,8.02619,0.85163,5.36906,7.63722,7.52699
19.27498,50.20528,1475107200000000000,10.23652,37.32552,8.0915,10.91037,66.82711,8.7928,1063.66353,0.0,5.64987,67.38828,7.47321,8.19802,0.82824,5.86401,9.395,9.00387
19.27498,50.20528,1475107200000000000,11.32984,49.17857,11.1695,23.74115,81.00364,9.18994,1115.00758,0.0,8.3835,58.71715,7.04204,8.24117,2.49354,8.4307,7.99998,10.76265
19.27498,50.20528,1475107200000000000,9.67983,60.82669,9.15051,23.83918,74.92676,8.0548,1155.81189,1.0,4.94396,48.23034,8.87267,7.84859,0.98009,6.1697,8.60065,8.65468
19.27498,50.20528,1475107200000000000,11.10975,44.14007,9.19146,12.65585,73.17507,7.13561,1118.38794,0.0,11.03383,55.80356,6.35688,8.92989,0.64177,5.91472,7.23786,6.9033
19.27498,50.20528,1475107200000000000,8.7235,60.11835,7.69147,18.32742,77.54209,8.81717,1093.47169,1.0,10.49275,68.46325,8.2342,7.76554,0.6765,4.40088,8.60614,8.55342
19.27498,50.20528,1475107200000000000,8.32939,57.52037,8.84969,-0.80516,82.6428,10.6991,1115.9264,0.0,6.46698,63.09055,7.09001,9.11094,1.13103,6.58716,10.32215,7.26771
19.27498,50.20528,1475107200000000000,9.92255,47.9108,7.62947,13.74157,73.27108,8.28121,1162.25281,1.0,9.56756,45.1115,11.15041,9.72178,1.10377,6.37706,10.28433,8.48622
19.27498,50.20528,1475107200000000000,9.80801,49.83458,7.91457,28.2785,78.60505,7.39203,1184.34141,1.0,4.40795,79.23752,10.33726,7.67847,0.95334,6.44035,6.42014,8.79587
19.27498,50.20528,1475107200000000000,9.4622,37.27606,3.91875,18.29577,64.74144,7.51159,1090.03802,0.0,7.84318,47.42638,12.05306,8.71405,0.80077,5.75808,6.67578,7.86987
19.27498,50.20528,1475107200000000000,8.55495,53.41979,4.98159,21.16206,76.68317,8.1337,1176.73983,1.0,9.49119,54.65833,9.29501,7.66946,1.17187,6.64876,9.15822,11.28008
19.27498,50.20528,1475107200000000000,9.89862,32.11405,5.52928,7.62882,87.14431,9.03242,1175.66471,1.0,10.42572,43.98896,8.24873,8.73994,0.22589,6.02006,7.88386,10.43486
19.27498,50.20528,1475107200000000000,10.8549,68.38826,5.69208,4.63207,79.53247,8.34495,1105.6642,1.0,9.44917,33.88199,10.14626,7.96464,1.49578,7.72138,8.1609,10.41052
10.03478,37.16911,1475625600000000000,9.44698,57.09684,8.33452,13.78188,67.20847,6.61301,1127.26405,0.0,9.42521,67.76578,8.72559,8.0493,0.7156,6.99243,8.04944,8.12365
10.03478,37.16911,1475625600000000000,9.6279,48.47691,7.71165,13.54713,73.5868,8.31535,1085.70993,1.0,6.53187,47.62987,8.88208,9.37905,0.54318,5.95992,9.25583,8.74536
10.03478,37.16911,1475625600000000000,9.30245,41.93496,7.55781,21.0647,78.99651,9.52543,1079.52727,1.0,8.2895,50.82543,10.97792,6.94279,2.79934,8.57345,9.46256,9.79944
10.03478,37.16911,1475625600000000000,10.78066,45.79914,7.47838,20.50051,63.17339,7.641,1062.25977,1.0,6.90447,61.12942,9.22823,7.95352,1.5315,7.34153,6.96957,6.48604
10.03478,37.16911,1475625600000000000,8.42573,63.46421,8.18587,18.08171,79.77555,7.81134,1151.38661,1.0,10.26092,24.01545,10.13114,8.04675,1.17053,6.85557,8.94449,8.85973
10.03478,37.16911,1475625600000000000,9.52902,64.14642,4.86802,14.38126,79.97409,10.03443,1198.1819,1.0,7.95536,58.74921,9.54074,8.43922,0.77128,4.52689,10.13851,8.25901
10.03478,37.16911,1475625600000000000,10.87666,54.90673,7.53866,2.93502,71.10941,7.64141,1149.36132,0.0,4.155,20.52902,7.73897,9.40669,1.20149,7.017657470836855,8.64561,7.2924
10.03478,37.16911,1475625600000000000,10.25655,49.73237,10.57453,7.0808,75.32038,7.29953,1130.58984,0.0,7.83014,73.72324,6.05406,8.32388,1.8139,7.9609,9.03668,10.10486
10.03478,37.16911,1475625600000000000,8.68106,33.83824,5.28669,7.27967,57.28061,8.04215,1172.31115,1.0,8.00915,49.98979,10.59612,8.58928,2.54789,8.42421,8.63797,11.61559
24.95034,60.18427,1477180800000000000,10.0587,25.74778,7.09123,8.78198,64.75991,6.81154,1164.94848,1.0,5.96698,44.91952,9.97419,8.97172,1.02042,6.62294,10.23339,8.1203
24.95034,60.18427,1477180800000000000,10.14344,48.97808,9.48761,18.25305,71.3994,7.16653,1064.80005,0.0,9.49151,39.56109,4.89345,8.50608,1.21317,6.14159,8.94965,8.89777
24.95034,60.18427,1477180800000000000,10.03235,60.81045,8.79519,28.28252,74.68509,9.44968,1119.95159,1.0,5.96837,19.3772,8.31187,8.34877,0.81609,5.99772,7.91848,8.09883
24.95034,60.18427,1477180800000000000,9.37023,44.54763,9.41884,19.90422,70.82519,10.5696,1140.95126,0.0,5.88915,64.24984,7.79801,7.70421,1.33992,7.301,8.87775,11.93858
24.95034,60.18427,1477180800000000000,11.33909,46.07051,7.35297,6.3688,69.917,7.49279,1194.53533,1.0,12.06463,28.97647,8.5324,8.24005,1.59801,7.05223,9.90839,8.94692
24.95034,60.18427,1477180800000000000,10.14966,35.89663,11.37322,23.24782,73.04947,9.03928,1127.33657,0.0,7.99592,65.95645,6.86058,9.38855,2.11098,8.18672,7.42941,10.19981
24.95034,60.18427,1477180800000000000,10.03485,52.21034,8.92627,12.93232,71.4321,7.91222,1150.9546,0.0,6.04807,34.5785,6.95732,7.6585,0.8091,5.97247,7.54326,10.74901
24.95034,60.18427,1477180800000000000,10.69223,51.18018,7.07154,-2.37282,81.56259,8.79312,1091.37443,1.0,10.97209,35.95214,10.7097,8.44678,1.55422,7.08816,8.00843,8.91093
24.95034,60.18427,1477180800000000000,7.41074,26.13175,7.94856,6.38157,70.46358,8.95394,1127.76905,1.0,7.59172,53.57974,11.30178,8.3181,2.06135,8.19269,8.96841,9.85953
24.95034,60.18427,1477180800000000000,9.5145,18.22962,7.84008,22.81561,71.09729,10.83473,1177.28778,0.0,9.98184,58.20359,9.13232,8.9272,2.12746,7.98296,9.7722,5.96009
24.95034,60.18427,1477180800000000000,9.62356,52.47853,7.08413,21.25993,73.19124,7.61629,1096.8262,1.0,10.55764,53.5172,9.20738,6.78,1.90307,8.0519,6.93329,10.00498
24.95034,60.18427,1477180800000000000,11.44364,46.63298,8.06305,15.94753,75.27128,10.0281,1057.41211,0.0,9.74865,52.79045,7.89605,10.03802,0.93352,7.1464,9.60395,5.81138
24.95034,60.18427,1477180800000000000,11.44075,55.58055,9.90576,5.47691,75.5766,8.80791,1174.63642,0.0,7.26643,63.70435,6.65709,8.40665,1.5801,7.98146,8.5988,9.83442
24.95034,60.18427,1477180800000000000,10.56421,40.30451,9.9028,14.86931,68.16747,8.13088,1115.25251,0.0,7.11162,60.66568,6.7814,9.68235,1.08158,7.06099,8.33279,10.0023
24.95034,60.18427,1477180800000000000,8.94226,42.99127,7.40433,-1.25451,82.85652,9.93293,1107.56105,1.0,10.91164,30.92423,8.72618,8.43878,0.78421,6.24994,9.44826,9.296
24.95034,60.18427,1477180800000000000,9.81017,32.19451,7.67877,-4.50082,76.93267,9.29614,1199.86332,1.0,9.59127,52.22027,11.77137,7.7181,1.11334,6.9667,9.54503,8.56488
24.95034,60.18427,1477180800000000000,9.63214,61.00755,8.9954,11.04119,77.26502,8.64815,1108.34726,1.0,5.01,48.86919,8.7051,8.19081,1.10533,5.60429,7.8013,9.87336
24.95034,60.18427,1477180800000000000,9.93999,45.59207,8.92368,19.75344,73.30194,8.12596,1065.86861,0.0,7.51972,28.14704,5.98445,8.79943,0.54154,5.43572,8.44809,8.29796
24.95034,60.18427,1477180800000000000,10.11799,46.04096,5.74213,15.30277,62.57717,8.64584,1173.87427,1.0,9.30444,51.71309,9.50497,8.32398,1.76759,8.01389,7.70541,4.04597
24.95034,60.18427,1477180800000000000,11.29777,46.29315,7.24403,6.59617,71.33426,6.74325,1111.04114,1.0,10.91721,37.15357,9.91882,6.65814,0.74939,7.11381,8.55275,8.85154
24.95034,60.18427,1477180800000000000,10.74261,48.2406,7.52338,30.68178,63.57347,8.31215,1186.29155,1.0,6.50767,42.14333,8.75264,8.46572,0.72282,5.86594,9.39666,7.46049
24.95034,60.18427,1477180800000000000,9.23481,66.09905,7.16314,31.03767,79.79654,8.3434,1153.58075,1.0,5.80449,49.76549,10.49838,7.81949,1.11447,7.16623,8.9663,7.64888
24.95034,60.18427,1477180800000000000,9.99724,59.8163,3.74885,-5.43265,61.60405,7.49349,1123.26824,1.0,10.27351,44.87763,10.17166,9.08774,1.33894,7.38113,8.20198,3.81837
24.95034,60.18427,1477180800000000000,10.02961,29.58006,7.94736,16.9252,67.6988,10.04937,1136.85345,1.0,6.48068,44.94813,9.69158,6.65471,2.4401,8.18138,9.04635,7.12789
24.95034,60.18427,1477180800000000000,9.72363,45.96654,9.57676,19.90508,77.23259,7.07581,1087.05301,0.0,6.23794,31.17837,6.82107,8.71633,0.58353,7.03662,5.78225,9.88651
24.95034,60.18427,1477180800000000000,9.85609,51.14014,6.72689,16.17229,78.68502,8.28466,1179.99112,1.0,7.50323,51.03718,9.24178,8.69446,0.70958,6.52351,9.93959,7.79482
24.95034,60.18427,1477180800000000000,11.45324,61.90909,4.28473,7.67603,74.8327,8.19799,1196.50991,0.0,9.1966,34.69975,10.55456,8.75069,0.5216,5.95071,9.12434,6.68556
24.95034,60.18427,1477180800000000000,11.09001,45.11685,5.67265,7.12517,68.98861,10.21922,1144.24899,1.0,10.5201,32.45967,9.63918,9.27248,1.41256,7.06552,7.66677,10.09578
24.95034,60.18427,1477180800000000000,10.01742,63.79352,8.80354,1.49721,79.41838,9.00785,1113.58636,0.0,6.11165,74.73214,6.18286,8.26943,0.70826,5.89169,9.60307,7.97079
24.95034,60.18427,1477180800000000000,9.72663,58.73546,7.22314,24.16916,73.16825,10.29229,1112.1907,1.0,10.41012,43.63126,9.52105,10.10203,0.90653,5.95452,6.79868,8.95102
24.95034,60.18427,1477180800000000000,9.90091,25.41011,5.83687,14.48379,66.25396,10.50774,1104.3731,0.0,10.51606,21.8629,10.45697,8.28347,1.53102,7.52569,8.22606,5.54017
24.95034,60.18427,1477180800000000000,7.76364,65.9448,4.93977,3.77426,76.74255,6.95407,1092.30327,1.0,10.0251,36.64061,9.90489,7.71455,1.13994,7.33784,8.84373,4.19253
24.95034,60.18427,1477180800000000000,9.63685,39.07864,8.05988,31.22135,73.84375,9.53152,1156.35909,1.0,6.24367,58.47151,9.37941,9.96516,0.89063,7.17266,8.30341,7.466
24.95034,60.18427,1477180800000000000,11.078,51.09747,5.32025,22.56411,74.16783,7.87264,1182.15446,0.0,7.42184,44.18087,10.03537,5.82331,1.0887,5.9061,7.76607,6.96849
18.30056,50.5107,1478304000000000000,9.43754,46.93358,6.99701,19.74654,69.57413,7.80995,1137.68737,1.0,6.75164,42.36992,9.71537,9.07253,0.94015,6.71143,8.45317,7.64286
18.30056,50.5107,1478304000000000000,9.91472,47.51519,7.03003,18.20292,74.94334,8.37539,1141.89277,0.0,8.71412,38.23408,9.20733,7.34818,3.01483,8.67036,7.0764,4.99647
18.30056,50.5107,1478304000000000000,9.00605,49.34034,3.82717,8.56507,79.27065,7.66382,1169.28095,0.0,8.79831,23.25366,12.9496,8.41985,1.26337,7.46017,8.41162,5.14019
18.30056,50.5107,1478304000000000000,8.46852,43.31138,9.66123,0.02519,73.91322,8.20232,1075.39081,0.0,5.99318,44.79532,7.57755,6.43671,1.25636,7.53309,8.49523,9.10067
18.30056,50.5107,1478304000000000000,10.5169,23.32633,6.99005,0.84177,81.8106,7.60862,1072.92969,0.0,8.98246,28.32634,8.19495,7.63277,1.2621,7.18378,7.42146,4.33406
18.30056,50.5107,1478304000000000000,8.87109,43.77031,7.03037,8.61163,67.83305,7.68986,1166.5696,1.0,6.56727,60.29828,10.00303,8.69494,1.06122,6.80326,7.64362,8.11687
18.30056,50.5107,1478304000000000000,8.25796,51.30803,4.93566,17.11457,73.69378,9.22062,1064.8423,1.0,10.78601,28.87633,9.10474,6.57212,0.76759,7.00067,7.56363,4.44533
18.30056,50.5107,1478304000000000000,9.58954,45.06859,4.00186,8.34924,70.55459,8.72688,1156.4852,1.0,8.08574,62.74118,8.99005,8.26248,3.17729,8.86285,8.15465,12.83449
18.30056,50.5107,1478304000000000000,10.02402,65.35155,8.13138,19.28746,77.00498,7.7847,1193.20483,1.0,9.32804,51.61657,10.88824,9.22608,0.73471,7.3592,7.01008,8.60157
18.30056,50.5107,1478304000000000000,11.29115,74.64963,8.23006,37.30741,63.51631,7.66303,1075.13155,0.0,5.46998,49.45274,5.99845,8.00745,0.65731,5.29853,10.01143,8.93373
18.30056,50.5107,1478304000000000000,9.62999,66.29094,6.57825,20.92024,77.25574,6.08269,1137.27076,1.0,7.28038,66.58571,9.088564283178359,8.35099,1.38032,7.21332,9.64109,6.62141
18.30056,50.5107,1478304000000000000,10.98617,41.5836,6.0587,23.51728,70.11576,8.42596,1158.14263,0.0,9.23696,42.79777,9.14661,6.88796,1.11379,5.91438,6.3092,6.98567
18.30056,50.5107,1478304000000000000,10.75019,69.49277,6.77547,14.73476,78.98318,8.14,1105.46513,0.0,10.27266,52.11618,8.54707,8.27434,1.04215,5.82072,8.78698,7.73291
18.30056,50.5107,1478304000000000000,10.89342,54.47623,7.76859,16.5503,73.94475,7.29259,1058.60092,1.0,10.53071,58.81023,8.70015,7.30627,1.14403,7.017657470836855,8.76392,8.9648
18.30056,50.5107,1478304000000000000,11.99775,57.32455,9.23481,-1.18619,74.24939,6.6231,1163.00353,0.0,7.04882,48.04145,5.75768,8.3869,1.14281,6.45942,9.82865,9.83988
18.30056,50.5107,1478304000000000000,9.78461,31.34782,8.11929,0.63077,73.32164,9.56391,1138.19872,1.0,5.25598,67.31725,9.50749,6.44721,0.5111,6.25293,7.23022,8.62019
18.30056,50.5107,1478304000000000000,9.62137,45.81791,9.80366,13.36273,84.00863,7.87735,1091.60341,0.0,7.29723,56.64052,6.90594,9.88497,1.12609,7.14832,8.80129,9.9025
18.30056,50.5107,1478304000000000000,10.51469,45.51505,6.25583,34.47699,60.69917,7.4208,1160.50353,0.0,8.01379,65.09986,9.36918,7.45857,1.06783,5.73529,8.67861,7.60748
-48.52333,-0.71667,1478390400000000000,10.83881,65.62218,7.52324,23.20699,73.5081,8.11035,1082.29559,0.0,10.84997,28.18157,7.94166,7.60015,0.96074,6.35221,8.71752,7.09406
-48.52333,-0.71667,1478390400000000000,9.58274,52.54722,8.6206,18.96058,74.38687,7.39783,1141.59463,1.0,4.83052,30.34264,10.15395,7.93918,1.43224,7.73052,7.55844,7.72972
